score,votes,runtime,budget,gross,movie_status
8.0,221000.0,118.0,12000000.0,140853810.0,Hit
6.3,119000.0,81.0,4900000.0,148868835.0,Hit
4.8,36000.0,94.0,900000.0,9097072.0,Hit
7.1,146000.0,124.0,85000000.0,119520023.0,Flop
6.1,144000.0,118.0,60000000.0,162146076.0,Hit
6.5,71000.0,123.0,35000000.0,211952420.0,Hit
6.1,83000.0,110.0,38000000.0,112343513.0,Hit
7.3,143000.0,134.0,40000000.0,37357216.0,Flop
8.4,167000.0,161.0,,303723636.0,Flop
5.3,28000.0,118.0,6000000.0,201890.0,Flop
6.3,69000.0,115.0,20000000.0,23177948.0,Flop
7.1,157000.0,107.0,110000000.0,121790373.0,Flop
6.6,37000.0,111.0,,23079932.0,Flop
7.4,248000.0,96.0,60000000.0,240797623.0,Hit
5.8,41000.0,92.0,8000000.0,8809407.0,Flop
5.8,53000.0,108.0,28000000.0,16457494.0,Flop
7.0,71000.0,127.0,28000000.0,21011110.0,Flop
7.3,110000.0,104.0,9000000.0,19370020.0,Hit
6.4,90000.0,146.0,40000000.0,26620002.0,Flop
5.9,149000.0,99.0,60000000.0,205754447.0,Hit
5.9,117000.0,102.0,25000000.0,94073028.0,Hit
6.3,127000.0,106.0,22000000.0,63945241.0,Hit
5.2,103000.0,112.0,38000000.0,109906372.0,Hit
6.5,75000.0,92.0,125000000.0,346864886.0,Hit
5.7,113000.0,120.0,110000000.0,179246868.0,Flop
7.4,74000.0,118.0,5000000.0,9588282.0,Flop
7.0,109000.0,97.0,3000000.0,4935501.0,Flop
5.9,128000.0,103.0,150000000.0,334933831.0,Hit
6.0,85000.0,98.0,33000000.0,77068246.0,Hit
6.2,117000.0,100.0,20000000.0,183936074.0,Hit
6.8,95000.0,97.0,36000000.0,88528280.0,Hit
6.0,84000.0,97.0,10000000.0,73929392.0,Hit
7.2,101000.0,139.0,24000000.0,64414761.0,Hit
6.2,98000.0,113.0,170000000.0,299820798.0,Flop
6.2,96000.0,83.0,35000000.0,27979040.0,Flop
5.7,60000.0,94.0,105000000.0,408754975.0,Hit
7.4,96000.0,133.0,45000000.0,52185751.0,Flop
5.9,60000.0,105.0,40000000.0,29918745.0,Flop
6.6,19000.0,104.0,,7435006.0,Flop
6.5,188000.0,87.0,75000000.0,875458631.0,Hit
6.7,57000.0,87.0,20000000.0,9680029.0,Flop
6.5,5100.0,110.0,,650352.0,Flop
7.3,42000.0,119.0,7000000.0,7214806.0,Flop
5.7,190000.0,115.0,125000000.0,240697856.0,Flop
6.0,87000.0,112.0,135000000.0,245623848.0,Flop
5.7,10000.0,88.0,,200242.0,Flop
6.9,53000.0,117.0,10000000.0,4644472.0,Flop
6.3,40000.0,92.0,20000000.0,14857808.0,Flop
6.8,63000.0,117.0,80000000.0,52099090.0,Flop
7.3,5300.0,130.0,9000000.0,2000620.0,Flop
6.2,14000.0,120.0,,246218.0,Flop
6.1,46000.0,89.0,5000000.0,11084630.0,Hit
6.4,80000.0,117.0,140000000.0,195243411.0,Flop
4.7,66000.0,101.0,50000000.0,56722693.0,Flop
6.6,77000.0,112.0,18000000.0,6740647.0,Flop
6.3,84000.0,97.0,73000000.0,352333929.0,Hit
6.4,54000.0,129.0,108000000.0,22678555.0,Flop
6.5,120000.0,96.0,19000000.0,85251425.0,Hit
5.7,79000.0,98.0,40000000.0,125729635.0,Hit
7.9,88000.0,106.0,,13624522.0,Flop
7.2,54000.0,133.0,20000000.0,25975621.0,Flop
6.8,25000.0,120.0,,78053145.0,Flop
6.2,104000.0,111.0,38000000.0,118102725.0,Hit
7.1,23000.0,109.0,13000000.0,73983003.0,Hit
6.2,61000.0,109.0,15000000.0,4531320.0,Flop
6.4,44000.0,91.0,,3719383.0,Flop
5.9,33000.0,90.0,,368372.0,Flop
6.8,12000.0,107.0,,872805.0,Flop
5.7,116000.0,92.0,35000000.0,108007109.0,Hit
5.7,43000.0,123.0,100000000.0,94061311.0,Flop
6.9,55000.0,139.0,50000000.0,25035950.0,Flop
6.7,75000.0,100.0,9000000.0,29777777.0,Hit
6.7,60000.0,120.0,20000000.0,14880939.0,Flop
6.7,55000.0,102.0,65000000.0,143695338.0,Hit
5.1,19000.0,102.0,1500000.0,850419.0,Flop
6.3,47000.0,100.0,15000000.0,20651333.0,Flop
5.7,7500.0,96.0,,23020.0,Flop
6.8,58000.0,87.0,70000000.0,183388953.0,Hit
7.5,83000.0,108.0,43000000.0,47309313.0,Flop
7.2,45000.0,120.0,,5079219.0,Flop
7.8,121000.0,101.0,60000000.0,76249438.0,Flop
6.6,73000.0,96.0,30000000.0,43763247.0,Flop
5.0,43000.0,89.0,5000000.0,45173154.0,Hit
7.8,54000.0,124.0,,6953604.0,Flop
6.0,17000.0,104.0,,61797.0,Flop
5.6,10000.0,94.0,20000000.0,13385737.0,Flop
6.3,26000.0,107.0,20000000.0,46771565.0,Hit
5.7,10000.0,127.0,25000000.0,3885342.0,Flop
5.9,72000.0,105.0,45000000.0,114501299.0,Hit
6.5,33000.0,89.0,,176288.0,Flop
6.8,52000.0,111.0,29000000.0,49052787.0,Flop
6.4,52000.0,76.0,3500000.0,4462034.0,Flop
6.8,21000.0,89.0,30000000.0,106127278.0,Hit
6.1,5000.0,98.0,,61249.0,Flop
6.1,42000.0,98.0,30000000.0,9169507.0,Flop
6.1,56000.0,99.0,9000000.0,81705746.0,Hit
5.4,11000.0,109.0,30000000.0,678150.0,Flop
4.8,41000.0,93.0,10000000.0,39712000.0,Hit
6.5,96000.0,98.0,27000000.0,93282604.0,Hit
5.7,16000.0,104.0,125000000.0,64493915.0,Flop
6.6,12000.0,88.0,3800000.0,1138609.0,Flop
3.5,20000.0,92.0,5000000.0,22227514.0,Hit
7.4,46000.0,162.0,,11784207.0,Flop
6.8,19000.0,117.0,,12597262.0,Flop
6.0,29000.0,94.0,18000000.0,90632641.0,Hit
6.2,22000.0,113.0,40000000.0,30930984.0,Flop
6.1,37000.0,105.0,6000000.0,2840408.0,Flop
6.2,21000.0,108.0,,10711027.0,Flop
6.4,24000.0,90.0,3000000.0,21401949.0,Hit
6.8,26000.0,117.0,6000000.0,6698679.0,Flop
6.6,51000.0,112.0,35000000.0,24972139.0,Flop
7.0,33000.0,123.0,9000000.0,12957265.0,Flop
7.9,56000.0,100.0,,15793051.0,Flop
7.5,11000.0,154.0,,1386707.0,Flop
5.7,16000.0,94.0,,22003.0,Flop
6.8,21000.0,110.0,,5725482.0,Flop
7.7,27000.0,104.0,8000000.0,685780.0,Flop
6.6,16000.0,111.0,20000000.0,4978353.0,Flop
5.8,22000.0,158.0,,31668920.0,Flop
6.7,20000.0,109.0,10000000.0,7994527.0,Flop
6.7,9800.0,98.0,,28430.0,Flop
5.9,55000.0,102.0,40000000.0,124608438.0,Hit
8.1,41000.0,136.0,,180180.0,Flop
6.9,25000.0,84.0,,133324.0,Flop
6.0,4900.0,90.0,60000000.0,23157646.0,Flop
7.1,36000.0,134.0,35000000.0,25070261.0,Flop
6.9,15000.0,111.0,14000000.0,14459330.0,Flop
7.1,30000.0,99.0,,22546233.0,Flop
6.1,16000.0,108.0,,2063436.0,Flop
6.2,9400.0,96.0,,73121.0,Flop
5.4,5800.0,91.0,,217473.0,Flop
6.9,10000.0,92.0,,353808.0,Flop
5.3,12000.0,87.0,5000000.0,9037058.0,Flop
7.3,10000.0,115.0,,7400324.0,Flop
7.9,628000.0,130.0,180000000.0,853983911.0,Hit
7.4,179000.0,125.0,30000000.0,150847274.0,Hit
6.9,203000.0,118.0,30000000.0,176600207.0,Hit
7.3,478000.0,135.0,35000000.0,701796444.0,Hit
7.4,540000.0,133.0,175000000.0,880166924.0,Hit
8.0,486000.0,164.0,150000000.0,259334548.0,Flop
7.6,596000.0,136.0,200000000.0,863756051.0,Hit
7.6,251000.0,105.0,84000000.0,438006904.0,Hit
6.9,336000.0,119.0,90000000.0,962542945.0,Hit
5.5,170000.0,116.0,69000000.0,177856751.0,Hit
7.9,228000.0,132.0,,41888660.0,Flop
5.8,30000.0,97.0,12000000.0,37270721.0,Hit
6.6,214000.0,136.0,250000000.0,1236005118.0,Hit
7.7,517000.0,104.0,4500000.0,255589157.0,Hit
7.8,582000.0,106.0,100000000.0,527016307.0,Hit
8.4,417000.0,105.0,175000000.0,807817888.0,Hit
7.6,466000.0,113.0,34000000.0,226945087.0,Hit
6.3,114000.0,97.0,125000000.0,527965936.0,Hit
8.1,674000.0,137.0,97000000.0,619179950.0,Hit
7.4,600000.0,141.0,149000000.0,822824522.0,Hit
6.4,261000.0,122.0,97000000.0,240891763.0,Hit
7.5,385000.0,122.0,40000000.0,171547802.0,Hit
8.0,150000.0,113.0,20000000.0,306209289.0,Hit
6.1,418000.0,120.0,300000000.0,657926987.0,Hit
6.6,200000.0,121.0,30000000.0,44516999.0,Flop
6.5,275000.0,129.0,230000000.0,794881442.0,Hit
7.3,386000.0,123.0,19400000.0,195333312.0,Hit
6.6,27000.0,114.0,6000000.0,8003180.0,Flop
6.6,293000.0,118.0,185000000.0,566652812.0,Hit
7.1,283000.0,129.0,160000000.0,1264434525.0,Hit
6.7,286000.0,141.0,104000000.0,410902662.0,Hit
8.1,456000.0,115.0,15000000.0,160192267.0,Hit
7.0,581000.0,152.0,317000000.0,1332698830.0,Hit
6.8,11000.0,107.0,,1744071.0,Flop
7.5,193000.0,119.0,11000000.0,53939297.0,Hit
6.7,182000.0,115.0,30000000.0,100014025.0,Hit
7.7,217000.0,107.0,11000000.0,43980821.0,Hit
6.5,221000.0,114.0,55000000.0,352794081.0,Hit
6.7,200000.0,126.0,175000000.0,148675066.0,Flop
7.4,254000.0,94.0,10000000.0,78966486.0,Hit
7.0,132000.0,121.0,,7027336.0,Flop
7.0,137000.0,118.0,29000000.0,48453605.0,Flop
4.6,95000.0,118.0,55000000.0,381545846.0,Hit
6.6,124000.0,96.0,4800000.0,125479266.0,Hit
5.2,140000.0,154.0,217000000.0,605425157.0,Hit
7.4,100000.0,102.0,4500000.0,3283369.0,Flop
6.3,202000.0,107.0,110000000.0,169846945.0,Flop
6.0,5400.0,102.0,,6335171.0,Flop
7.4,153000.0,140.0,30000000.0,59284015.0,Flop
7.2,76000.0,134.0,39000000.0,35669017.0,Flop
6.5,168000.0,136.0,177200000.0,225973340.0,Flop
5.6,131000.0,95.0,60000000.0,113231078.0,Flop
5.8,58000.0,93.0,45000000.0,185400345.0,Hit
6.2,75000.0,111.0,33000000.0,67234188.0,Hit
6.8,109000.0,89.0,,9360514.0,Flop
7.6,101000.0,111.0,2000000.0,10971298.0,Hit
6.6,213000.0,104.0,58000000.0,100541806.0,Flop
7.2,92000.0,107.0,13000000.0,24646055.0,Flop
7.6,105000.0,101.0,7000000.0,43069254.0,Hit
7.5,118000.0,130.0,35000000.0,47756590.0,Flop
7.0,49000.0,126.0,37500000.0,125856180.0,Hit
6.3,23000.0,116.0,,397783.0,Flop
6.5,120000.0,109.0,15000000.0,306515884.0,Hit
7.2,165000.0,115.0,50000000.0,134866593.0,Hit
7.4,235000.0,140.0,150000000.0,490719763.0,Hit
5.3,99000.0,109.0,120000000.0,221600160.0,Flop
5.3,87000.0,110.0,18000000.0,40656399.0,Hit
6.7,82000.0,102.0,175000000.0,383930656.0,Hit
5.2,49000.0,101.0,20000000.0,47347283.0,Hit
5.2,88000.0,107.0,85000000.0,346118277.0,Hit
5.4,177000.0,110.0,125000000.0,409231607.0,Hit
6.0,44000.0,100.0,25000000.0,26800152.0,Flop
6.7,51000.0,108.0,111000000.0,296069199.0,Hit
7.6,62000.0,134.0,38000000.0,26351322.0,Flop
6.3,54000.0,93.0,10500000.0,27869129.0,Hit
7.1,31000.0,127.0,9000000.0,22088533.0,Hit
7.3,135000.0,104.0,80000000.0,311950384.0,Hit
7.2,63000.0,133.0,,10060903.0,Flop
7.5,126000.0,120.0,5000000.0,56411585.0,Hit
6.5,37000.0,111.0,,956425.0,Flop
6.7,38000.0,92.0,6000000.0,3187255.0,Flop
7.0,106000.0,113.0,35000000.0,145418070.0,Hit
6.4,39000.0,108.0,,913331.0,Flop
5.8,73000.0,92.0,10000000.0,102952888.0,Hit
5.1,60000.0,119.0,35000000.0,43155261.0,Flop
7.4,143000.0,104.0,10000000.0,29820616.0,Hit
5.7,51000.0,89.0,5300000.0,62198461.0,Hit
7.2,141000.0,116.0,50000000.0,180419231.0,Hit
6.4,35000.0,96.0,10000000.0,61621140.0,Hit
6.9,64000.0,92.0,100000.0,1951683.0,Hit
6.2,9200.0,93.0,,14725.0,Flop
5.9,104000.0,124.0,100000000.0,142337240.0,Flop
7.4,21000.0,88.0,,2728446.0,Flop
6.8,79000.0,132.0,50000000.0,56996304.0,Flop
5.7,42000.0,105.0,25000000.0,12751667.0,Flop
7.2,37000.0,99.0,,19978189.0,Flop
6.2,87000.0,91.0,5000000.0,19735344.0,Hit
6.3,119000.0,89.0,80000000.0,1034800131.0,Hit
6.6,79000.0,96.0,25000000.0,84918541.0,Hit
5.7,102000.0,135.0,68000000.0,55003890.0,Flop
6.5,48000.0,98.0,5000000.0,16373843.0,Hit
6.2,27000.0,101.0,25000000.0,15889124.0,Flop
3.3,58000.0,86.0,50000000.0,217776646.0,Hit
6.6,38000.0,98.0,,3146831.0,Flop
5.1,15000.0,100.0,12000000.0,17768012.0,Flop
7.8,66000.0,103.0,40000000.0,227978645.0,Hit
6.2,35000.0,122.0,19000000.0,140552359.0,Hit
7.8,53000.0,94.0,,42187665.0,Flop
6.4,50000.0,120.0,30000000.0,16080475.0,Flop
6.2,11000.0,107.0,,5012423.0,Flop
6.4,70000.0,112.0,35000000.0,62832209.0,Flop
7.2,117000.0,117.0,18000000.0,41681746.0,Hit
7.2,58000.0,151.0,,9493791.0,Flop
6.5,8600.0,96.0,1200000.0,4101699.0,Hit
6.7,52000.0,121.0,25000000.0,18598607.0,Flop
7.7,27000.0,104.0,,2559939.0,Flop
6.6,25000.0,105.0,10000000.0,4596705.0,Flop
6.9,29000.0,107.0,,3430165.0,Flop
6.0,65000.0,100.0,69000000.0,180613824.0,Hit
6.4,12000.0,103.0,,4372130.0,Flop
7.2,68000.0,100.0,22000000.0,205035819.0,Hit
7.2,15000.0,100.0,,1093077.0,Flop
5.8,21000.0,90.0,,1647175.0,Flop
6.3,32000.0,132.0,20000000.0,96942115.0,Hit
7.0,28000.0,116.0,,1463727.0,Flop
5.2,44000.0,109.0,19000000.0,45158254.0,Hit
4.5,39000.0,102.0,25000000.0,83080890.0,Hit
4.1,2000.0,106.0,,280668.0,Flop
7.1,24000.0,108.0,,1899615.0,Flop
7.5,17000.0,104.0,,3436124.0,Flop
7.1,51000.0,113.0,,3862498.0,Flop
6.0,24000.0,101.0,70000000.0,123081555.0,Flop
6.2,17000.0,107.0,,1436751.0,Flop
5.6,42000.0,88.0,40000000.0,34184504.0,Flop
6.7,28000.0,110.0,,12294931.0,Flop
7.0,41000.0,127.0,20000000.0,26152835.0,Flop
6.0,7800.0,90.0,,380553.0,Flop
5.7,20000.0,129.0,,1813453.0,Flop
7.3,50000.0,143.0,34000000.0,23355100.0,Flop
6.9,24000.0,125.0,,1872950.0,Flop
7.1,22000.0,116.0,,14510490.0,Flop
5.9,22000.0,139.0,40000000.0,55668698.0,Flop
5.6,31000.0,95.0,30000000.0,32917353.0,Flop
7.4,15000.0,118.0,,1196669.0,Flop
6.2,19000.0,105.0,25000000.0,9204549.0,Flop
6.9,42000.0,119.0,30000000.0,8503658.0,Flop
3.9,18000.0,100.0,,4017852.0,Flop
6.0,18000.0,106.0,,9200168.0,Flop
8.2,79000.0,167.0,,254158390.0,Flop
7.2,20000.0,118.0,,5026154.0,Flop
6.3,13000.0,89.0,,2550321.0,Flop
7.9,19000.0,137.0,,86252940.0,Flop
6.5,17000.0,102.0,,3816527.0,Flop
5.7,3500.0,111.0,,237708.0,Flop
6.0,19000.0,90.0,60000000.0,197183546.0,Hit
7.0,2300.0,94.0,,251541.0,Flop
6.2,9800.0,116.0,,3285916.0,Flop
7.1,30000.0,106.0,,5104991.0,Flop
4.5,34000.0,90.0,42000000.0,60845711.0,Flop
6.5,35000.0,122.0,22000000.0,13025860.0,Flop
6.8,33000.0,111.0,21000000.0,66558465.0,Hit
5.6,41000.0,91.0,22000000.0,41087017.0,Flop
6.2,25000.0,88.0,,4477141.0,Flop
6.0,15000.0,115.0,10000000.0,62547032.0,Hit
6.7,7800.0,112.0,,10472180.0,Flop
6.6,6900.0,119.0,15000000.0,6423605.0,Flop
6.1,6200.0,99.0,6500000.0,60330833.0,Hit
7.1,26000.0,107.0,,7401949.0,Flop
5.8,27000.0,87.0,5000000.0,5042014.0,Flop
5.5,19000.0,113.0,25000000.0,25601244.0,Flop
5.9,35000.0,95.0,21000000.0,34814102.0,Flop
4.3,7700.0,91.0,22000000.0,40140972.0,Flop
6.4,32000.0,98.0,,4131358.0,Flop
6.1,12000.0,105.0,6400000.0,6724365.0,Flop
6.4,13000.0,98.0,,486623.0,Flop
6.5,14000.0,113.0,5400000.0,12062146.0,Hit
6.5,14000.0,120.0,,2096600.0,Flop
5.6,46000.0,104.0,28000000.0,130560428.0,Hit
7.6,31000.0,127.0,,3925992.0,Flop
6.2,26000.0,89.0,38000000.0,125427681.0,Hit
6.0,9300.0,82.0,,7425391.0,Flop
5.0,19000.0,90.0,12000000.0,23468586.0,Flop
6.6,21000.0,103.0,,33109.0,Flop
6.8,16000.0,140.0,,7162617.0,Flop
6.7,8500.0,107.0,,970809.0,Flop
6.6,4900.0,107.0,,1332204.0,Flop
7.3,22000.0,118.0,12000000.0,10116816.0,Flop
7.4,14000.0,143.0,,7704369.0,Flop
7.2,12000.0,121.0,,2443584.0,Flop
7.2,7300.0,118.0,,19015346.0,Flop
6.1,4900.0,83.0,,2583.0,Flop
7.0,3700.0,94.0,,14410.0,Flop
6.3,10000.0,110.0,,3338249.0,Flop
6.7,3000.0,115.0,,3322479.0,Flop
6.7,13000.0,124.0,,8737458.0,Flop
5.7,10000.0,102.0,,385733.0,Flop
4.8,13000.0,87.0,,8481997.0,Flop
6.3,2000.0,91.0,2000000.0,2308355.0,Flop
4.2,23000.0,96.0,7400000.0,29874280.0,Hit
7.3,13000.0,139.0,,109383972.0,Flop
7.5,456000.0,90.0,17000000.0,350320413.0,Hit
8.4,897000.0,149.0,321000000.0,2048359754.0,Hit
7.7,505000.0,119.0,110000000.0,786470484.0,Hit
7.9,476000.0,134.0,52000000.0,911902649.0,Hit
7.3,661000.0,134.0,200000000.0,1347597973.0,Hit
7.3,259000.0,127.0,10000000.0,80239658.0,Hit
6.8,136000.0,117.0,20000000.0,97644617.0,Hit
6.9,404000.0,143.0,160000000.0,1148485886.0,Hit
7.4,388000.0,140.0,175000000.0,582893671.0,Hit
8.4,411000.0,117.0,90000000.0,375540831.0,Hit
7.7,303000.0,147.0,178000000.0,791657398.0,Hit
6.7,387000.0,112.0,100000000.0,856085151.0,Hit
8.2,414000.0,130.0,23000000.0,321752656.0,Hit
6.9,152000.0,120.0,30000000.0,238539198.0,Hit
7.0,333000.0,118.0,162000000.0,622674139.0,Hit
7.5,236000.0,135.0,15000000.0,93413709.0,Hit
5.3,120000.0,107.0,88000000.0,160542134.0,Flop
6.5,33000.0,111.0,29000000.0,25957482.0,Flop
6.9,306000.0,135.0,275000000.0,392924807.0,Flop
6.6,26000.0,91.0,2800000.0,27365467.0,Hit
6.5,36000.0,139.0,8500000.0,2053469.0,Flop
7.0,99000.0,140.0,30000000.0,80509622.0,Hit
6.8,292000.0,115.0,40000000.0,43070915.0,Flop
6.6,173000.0,140.0,69000000.0,151572634.0,Hit
7.6,350000.0,136.0,36000000.0,436188866.0,Hit
6.6,85000.0,114.0,75000000.0,395618157.0,Hit
6.3,67000.0,107.0,30000000.0,49562710.0,Flop
7.3,97000.0,118.0,48000000.0,120556201.0,Hit
6.2,277000.0,128.0,170000000.0,1310466296.0,Hit
7.4,68000.0,93.0,2000000.0,14347433.0,Hit
6.3,197000.0,110.0,70000000.0,297718711.0,Hit
6.7,66000.0,152.0,20000000.0,7942093.0,Flop
7.5,181000.0,119.0,15000000.0,95918706.0,Hit
5.6,157000.0,113.0,130000000.0,530259473.0,Hit
6.5,68000.0,121.0,6000000.0,1555203.0,Flop
7.1,132000.0,122.0,35000000.0,75837743.0,Hit
4.5,59000.0,105.0,55000000.0,371987838.0,Hit
6.5,126000.0,106.0,10000000.0,255614941.0,Hit
7.6,263000.0,118.0,200000000.0,1244639527.0,Hit
5.2,58000.0,97.0,13000000.0,137056262.0,Hit
6.8,64000.0,152.0,,3081913.0,Flop
6.6,8500.0,106.0,12000000.0,242115.0,Flop
5.3,127000.0,96.0,22000000.0,365551694.0,Hit
5.9,3500.0,110.0,,98240.0,Flop
6.7,141000.0,121.0,62000000.0,190400157.0,Hit
7.0,57000.0,97.0,,2027391.0,Flop
6.3,107000.0,104.0,30000000.0,119942387.0,Hit
6.9,215000.0,100.0,37000000.0,117679066.0,Hit
6.4,11000.0,101.0,,10647493.0,Flop
6.5,121000.0,100.0,28000000.0,78130625.0,Hit
7.5,33000.0,133.0,23000000.0,34934009.0,Flop
7.1,135000.0,141.0,32000000.0,31882724.0,Flop
7.9,147000.0,101.0,,64337744.0,Flop
6.5,234000.0,134.0,200000000.0,654855901.0,Hit
6.6,58000.0,121.0,40000000.0,31676128.0,Flop
7.0,121000.0,116.0,50000000.0,174804407.0,Hit
6.6,21000.0,109.0,,167994.0,Flop
5.3,68000.0,116.0,100000000.0,86493046.0,Flop
7.3,59000.0,120.0,25000000.0,16636604.0,Flop
8.4,71000.0,126.0,4000000.0,64417003.0,Hit
6.6,50000.0,96.0,35000000.0,59945012.0,Flop
7.6,104000.0,110.0,17000000.0,66316289.0,Hit
6.7,80000.0,130.0,130000000.0,349546142.0,Hit
7.2,54000.0,109.0,,7682928.0,Flop
6.7,147000.0,114.0,135000000.0,467989645.0,Hit
7.2,130000.0,132.0,60000000.0,76073488.0,Flop
6.3,62000.0,97.0,80000000.0,528583774.0,Hit
6.1,72000.0,94.0,50000000.0,66308758.0,Flop
6.6,38000.0,95.0,50000000.0,351496066.0,Hit
6.6,72000.0,130.0,35000000.0,67450815.0,Flop
6.1,72000.0,117.0,40000000.0,75339459.0,Flop
7.5,168000.0,100.0,5000000.0,16706680.0,Hit
6.3,45000.0,124.0,25000000.0,46712809.0,Flop
7.0,140000.0,112.0,175000000.0,529323962.0,Hit
6.6,91000.0,110.0,38000000.0,41657844.0,Flop
6.3,197000.0,119.0,94000000.0,274650803.0,Hit
6.1,44000.0,115.0,43000000.0,35164920.0,Flop
6.1,115000.0,128.0,100000000.0,83869818.0,Flop
6.3,121000.0,143.0,62000000.0,288175335.0,Hit
7.3,176000.0,141.0,59000000.0,105713218.0,Flop
7.1,111000.0,130.0,50000000.0,214215889.0,Hit
6.1,151000.0,107.0,120000000.0,428028233.0,Hit
6.9,31000.0,133.0,,19176163.0,Flop
7.4,54000.0,85.0,10000000.0,9303022.0,Flop
5.5,34000.0,107.0,30000000.0,9330075.0,Flop
6.9,91000.0,129.0,42000000.0,75984700.0,Flop
7.5,54000.0,148.0,,7578063.0,Flop
7.6,148000.0,102.0,880000.0,75462037.0,Hit
6.9,19000.0,117.0,10000000.0,7997774.0,Flop
6.2,74000.0,102.0,21000000.0,94019120.0,Hit
5.2,28000.0,85.0,5000000.0,31039126.0,Hit
6.5,60000.0,101.0,25000000.0,53918723.0,Hit
5.8,31000.0,113.0,,2133033.0,Flop
6.5,20000.0,97.0,4900000.0,10421847.0,Hit
6.6,36000.0,122.0,24000000.0,17612099.0,Flop
7.9,68000.0,121.0,,67999335.0,Flop
7.4,29000.0,95.0,,5006989.0,Flop
7.0,58000.0,122.0,38000000.0,13143056.0,Flop
7.3,24000.0,136.0,,988687.0,Flop
6.0,30000.0,98.0,,18653107.0,Flop
5.5,51000.0,110.0,32000000.0,94539426.0,Hit
6.1,49000.0,94.0,15000000.0,13313581.0,Flop
3.2,30000.0,93.0,10000000.0,51738549.0,Hit
7.0,7200.0,127.0,,148504.0,Flop
6.8,5800.0,111.0,,245416.0,Flop
6.1,26000.0,104.0,10000000.0,104438188.0,Hit
5.3,13000.0,104.0,,730762.0,Flop
6.9,69000.0,112.0,3200000.0,18170707.0,Hit
5.6,110000.0,111.0,150000000.0,290930148.0,Flop
3.8,33000.0,90.0,42000000.0,40466970.0,Flop
5.7,30000.0,104.0,34000000.0,41142379.0,Flop
7.6,52000.0,89.0,,20343051.0,Flop
5.2,50000.0,100.0,3500000.0,95330710.0,Hit
6.7,58000.0,96.0,51000000.0,98203196.0,Flop
6.9,31000.0,111.0,,11473638.0,Flop
6.0,36000.0,112.0,12000000.0,91244913.0,Hit
6.7,36000.0,105.0,,42027.0,Flop
6.8,46000.0,98.0,2000000.0,4165776.0,Hit
4.2,42000.0,109.0,100000000.0,132675864.0,Flop
4.0,7800.0,118.0,8000000.0,487420.0,Flop
8.2,79000.0,139.0,4500000.0,62475342.0,Hit
7.6,57000.0,123.0,,21315827.0,Flop
5.6,35000.0,105.0,30000000.0,65859911.0,Hit
7.0,41000.0,116.0,,4080073.0,Flop
6.1,48000.0,105.0,42000000.0,131523093.0,Hit
7.2,5400.0,99.0,10000000.0,4376819.0,Flop
4.7,14000.0,112.0,10000000.0,6412349.0,Flop
7.3,72000.0,104.0,75000000.0,197744377.0,Hit
6.2,27000.0,121.0,9000000.0,5580940.0,Flop
5.6,6100.0,90.0,,62567.0,Flop
6.6,20000.0,91.0,,1474577.0,Flop
5.7,55000.0,103.0,10000000.0,167885588.0,Hit
5.9,9300.0,120.0,,11710110.0,Flop
6.9,24000.0,114.0,,4241656.0,Flop
7.1,49000.0,106.0,10000000.0,12442161.0,Flop
6.4,42000.0,98.0,1500000.0,14293601.0,Hit
6.9,35000.0,115.0,11000000.0,11853081.0,Flop
6.2,67000.0,89.0,25000000.0,158972499.0,Hit
5.8,111000.0,102.0,125000000.0,304868961.0,Hit
6.8,26000.0,105.0,,3321367.0,Flop
6.7,42000.0,93.0,,17860397.0,Flop
6.7,16000.0,108.0,3500000.0,16376066.0,Hit
7.1,31000.0,120.0,20000000.0,38755900.0,Flop
8.0,11000.0,109.0,,33748006.0,Flop
6.4,17000.0,132.0,,2390383.0,Flop
6.2,8500.0,94.0,14000000.0,953953.0,Flop
6.2,21000.0,116.0,39000000.0,13061491.0,Flop
6.5,21000.0,110.0,,4623836.0,Flop
7.0,26000.0,110.0,,2177678.0,Flop
6.1,28000.0,111.0,,11001627.0,Flop
6.0,17000.0,108.0,7000000.0,2584988.0,Flop
6.0,29000.0,92.0,1000000.0,16024987.0,Hit
5.6,30000.0,99.0,120000000.0,173961069.0,Flop
5.7,13000.0,102.0,,1362536.0,Flop
5.4,26000.0,91.0,40000000.0,27506452.0,Flop
7.0,55000.0,95.0,13000000.0,15636462.0,Flop
5.6,38000.0,111.0,29000000.0,103105878.0,Hit
6.6,13000.0,118.0,,365353.0,Flop
6.6,36000.0,96.0,80000000.0,214040103.0,Hit
5.5,15000.0,89.0,5500000.0,18160930.0,Hit
6.7,18000.0,110.0,,3915207.0,Flop
5.8,24000.0,103.0,16000000.0,72294066.0,Hit
5.8,13000.0,103.0,19000000.0,46664414.0,Hit
7.2,12000.0,101.0,,7123449.0,Flop
5.2,20000.0,86.0,7700000.0,43016528.0,Hit
7.1,45000.0,119.0,12000000.0,20596567.0,Flop
4.8,1700.0,109.0,,242847.0,Flop
6.3,58000.0,85.0,75000000.0,512492755.0,Hit
6.7,21000.0,111.0,,14273033.0,Flop
5.5,32000.0,99.0,3500000.0,44019588.0,Hit
5.3,30000.0,94.0,30000000.0,57076286.0,Flop
5.1,11000.0,85.0,19000000.0,5103663.0,Flop
6.6,21000.0,97.0,,4511157.0,Flop
